,car_ID,CarName,wheelbase,carlength,carwidth,carheight,curbweight,cylindernumber,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price
112,113,peugeot 604sl,0.7344827586206897,0.7258620689655171,0.666666666666667,0.7181818181818187,0.7344951307022041,0.5,0.5899280575539569,0.8095238095238098,0.7532467532467533,0.9333333333333332,0.23809523809523803,0.0,0.5652173913043479,0.4814814814814814,0.36922594797869
114,115,peugeot 505s turbo diesel,0.9517241379310346,0.9362068965517243,0.666666666666667,0.9000000000000004,0.8539210661199386,0.5,0.5899280575539569,0.8095238095238098,0.7532467532467533,0.9333333333333332,0.23809523809523803,0.0,0.4347826086956521,0.18518518518518512,0.3747101222187402
115,116,peugeot 504,0.7344827586206897,0.7258620689655171,0.666666666666667,0.7181818181818187,0.6437724243977447,0.5,0.35971223021582743,0.6190476190476191,0.5389610389610389,0.09333333333333338,0.2517006802721088,0.4594594594594592,0.17391304347826086,0.14814814814814814,0.3607646505797556
116,117,peugeot 504,0.7344827586206897,0.7258620689655171,0.666666666666667,0.7181818181818187,0.7344951307022041,0.5,0.5899280575539569,0.8095238095238098,0.7532467532467533,0.9333333333333332,0.23809523809523803,0.0,0.5652173913043479,0.4814814814814814,0.40213099341899095
117,118,peugeot 604sl,0.7379310344827585,0.7258620689655171,0.6565656565656566,0.6545454545454543,0.671963095848283,0.5,0.460431654676259,0.7380952380952381,0.551948051948052,0.0,0.5578231292517006,0.7837837837837838,0.13043478260869557,0.14814814814814814,0.4083986211219054
118,119,plymouth fury iii,0.2448275862068967,0.2189655172413798,0.20202020202020154,0.18181818181818166,0.050743208610968704,0.5,0.14388489208633104,0.23015873015873023,0.5649350649350651,0.16000000000000003,0.05442176870748294,0.7297297297297294,0.9565217391304348,0.7777777777777777,0.0142275148856158
119,120,plymouth cricket,0.2448275862068967,0.2189655172413798,0.20202020202020154,0.18181818181818166,0.158380317785751,0.5,0.2014388489208634,0.2777777777777777,0.668831168831169,0.039999999999999925,0.2857142857142857,0.7297297297297294,0.3913043478260869,0.37037037037037046,0.08896897524287059
120,121,plymouth fury iii,0.2448275862068967,0.2189655172413798,0.20202020202020154,0.16363636363636402,0.07585853408508458,0.5,0.14388489208633104,0.23015873015873023,0.5649350649350651,0.16000000000000003,0.05442176870748294,0.7297297297297294,0.6956521739130435,0.6666666666666667,0.03481667188968976
121,122,plymouth satellite custom (sw),0.2448275862068967,0.39137931034482776,0.20202020202020154,0.18181818181818166,0.08713480266529983,0.5,0.14388489208633104,0.23015873015873023,0.5649350649350651,0.16000000000000003,0.05442176870748294,0.7297297297297294,0.6956521739130435,0.6666666666666667,0.0493262300219367
122,123,plymouth fury gran sedan,0.2448275862068967,0.39137931034482776,0.20202020202020154,0.18181818181818166,0.19067145053818546,0.5,0.2014388489208634,0.23015873015873023,0.5649350649350651,0.16000000000000003,0.05442176870748294,0.7297297297297294,0.6956521739130435,0.6666666666666667,0.07806330303979944
123,124,plymouth valiant,0.5758620689655172,0.5172413793103448,0.282828282828282,1.0,0.36699128651973356,0.5,0.37410071942446055,0.5317460317460321,0.7142857142857144,0.09999999999999998,0.19047619047619047,0.4594594594594592,0.3913043478260869,0.37037037037037046,0.11917894077091823
124,125,plymouth duster,0.3206896551724139,0.4931034482758623,0.45454545454545414,0.12727272727272787,0.5120451050743209,0.5,0.6187050359712232,0.7222222222222223,0.9740259740259742,0.0,0.5782312925170068,0.4594594594594592,0.17391304347826086,0.14814814814814814,0.2396114070824193
125,126,porsche macan,0.27241379310344804,0.41896551724137954,0.6565656565656566,0.12727272727272787,0.4915427985648386,0.5,0.5827338129496404,1.0,0.4870129870129869,0.16666666666666663,0.564625850340136,0.7297297297297294,0.17391304347826086,0.2592592592592593,0.5296145408962707
126,127,porcshce panamera,0.10000000000000009,0.41896551724137954,0.32323232323232354,0.25454545454545485,0.48026652998462316,1.0,0.8920863309352518,0.8412698412698418,0.35064935064935066,0.16666666666666663,1.0,0.9459459459459456,0.08695652173913038,0.18518518518518512,0.8589783766844249
127,128,porsche cayenne,0.10000000000000009,0.41896551724137954,0.32323232323232354,0.25454545454545485,0.48026652998462316,1.0,0.8920863309352518,0.8412698412698418,0.35064935064935066,0.16666666666666663,1.0,0.9459459459459456,0.08695652173913038,0.18518518518518512,0.9059855844562833
128,129,porsche boxter,0.10000000000000009,0.41896551724137954,0.32323232323232354,0.25454545454545485,0.5028190671450539,1.0,0.8920863309352518,0.8412698412698418,0.35064935064935066,0.16666666666666663,1.0,0.9459459459459456,0.08695652173913038,0.18518518518518512,0.9999999999999999
130,131,renault 12tl,0.3275862068965516,0.6362068965517245,0.4747474747474749,0.581818181818182,0.38954382368016405,0.5,0.446043165467626,0.6190476190476191,1.0,0.11333333333333329,0.20408163265306123,0.5135135135135136,0.34782608695652173,0.40740740740740744,0.13089940457536825
131,132,renault 5 gtl,0.3275862068965516,0.555172413793104,0.4848484848484844,0.15454545454545432,0.3285494618144542,0.5,0.446043165467626,0.6190476190476191,1.0,0.11333333333333329,0.20408163265306123,0.5135135135135136,0.34782608695652173,0.40740740740740744,0.1497022876841116
132,133,saab 99e,0.43103448275862055,0.7241379310344827,0.4747474747474749,0.663636363636364,0.4300358790363916,0.5,0.36690647482014394,0.6825396825396828,0.46103896103896114,0.15400000000000003,0.34013605442176864,0.5945945945945943,0.26086956521739124,0.2962962962962963,0.21096834848010027
133,134,saab 99le,0.43103448275862055,0.7241379310344827,0.4747474747474749,0.663636363636364,0.4490005125576628,0.5,0.36690647482014394,0.6825396825396828,0.46103896103896114,0.15333333333333332,0.34013605442176864,0.5945945945945943,0.26086956521739124,0.2962962962962963,0.22099655280476338
135,136,saab 99gle,0.43103448275862055,0.7241379310344827,0.4747474747474749,0.663636363636364,0.4812916453100975,0.5,0.36690647482014394,0.6825396825396828,0.46103896103896114,0.15333333333333332,0.34013605442176864,0.5945945945945943,0.26086956521739124,0.2962962962962963,0.32566593544343464
136,137,saab 99gle,0.43103448275862055,0.7241379310344827,0.4747474747474749,0.663636363636364,0.5069195284469503,0.5,0.36690647482014394,0.6825396825396828,0.46103896103896114,0.1333333333333333,0.6802721088435373,0.7297297297297294,0.17391304347826086,0.2222222222222222,0.4083986211219054
137,138,saab 99e,0.43103448275862055,0.7241379310344827,0.4747474747474749,0.663636363636364,0.5269092772936956,0.5,0.36690647482014394,0.6825396825396828,0.46103896103896114,0.1333333333333333,0.6802721088435373,0.7297297297297294,0.17391304347826086,0.2222222222222222,0.42312754622375426
138,139,subaru,0.2448275862068967,0.21206896551724164,0.16161616161616177,0.4454545454545453,0.11840082009226038,0.5,0.19424460431654678,0.7460317460317465,0.0,0.1333333333333333,0.061224489795918324,0.40540540540540526,0.6956521739130435,0.5925925925925926,0.0
139,140,subaru dl,0.2448275862068967,0.2293103448275864,0.18181818181818166,0.4454545454545453,0.15427985648385434,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.11333333333333329,0.08843537414965985,0.1351351351351351,0.4782608695652173,0.40740740740740744,0.060639298025697286
140,141,subaru dl,0.23103448275862037,0.2189655172413798,0.20202020202020154,0.6272727272727279,0.21578677601230134,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.11333333333333329,0.08843537414965985,0.1351351351351351,0.4782608695652173,0.40740740740740744,0.07787527420871201
141,142,subaru,0.3655172413793104,0.47241379310344866,0.3636363636363642,0.336363636363636,0.16709379805228086,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.16666666666666663,0.14965986394557818,0.3513513513513513,0.7391304347826086,0.6296296296296295,0.06292698213726106
142,143,subaru brz,0.3655172413793104,0.47241379310344866,0.3636363636363642,0.336363636363636,0.19015889287544852,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.16666666666666663,0.14965986394557818,0.1351351351351351,0.5652173913043479,0.4814814814814814,0.08326543403321843
143,144,subaru baja,0.3655172413793104,0.47241379310344866,0.3636363636363642,0.336363636363636,0.2670425422860072,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.1333333333333333,0.23129251700680264,0.5675675675675675,0.4782608695652173,0.4444444444444444,0.15173926668755877
144,145,subaru r1,0.35862068965517224,0.47241379310344866,0.3636363636363642,0.5,0.29010763710917487,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.1333333333333333,0.14965986394557818,0.3513513513513513,0.3913043478260869,0.18518518518518512,0.12895643998746475
145,146,subaru r2,0.35862068965517224,0.47241379310344866,0.3636363636363642,0.5,0.35417734495130704,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.046666666666666634,0.346938775510204,0.3513513513513513,0.3913043478260869,0.33333333333333326,0.1924475086179881
146,147,subaru trezia,0.35862068965517224,0.49827586206896557,0.3636363636363642,0.38181818181818183,0.2414146591491544,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.1333333333333333,0.14965986394557818,0.3513513513513513,0.5652173913043479,0.4444444444444444,0.0734879348166719
147,148,subaru tribeca,0.35862068965517224,0.49827586206896557,0.3636363636363642,0.38181818181818183,0.3259866735007688,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.1333333333333333,0.23129251700680264,0.5675675675675675,0.4347826086956521,0.40740740740740744,0.15919774365402695
148,149,subaru dl,0.3551724137931038,0.5,0.3636363636363642,0.5545454545454547,0.30804715530497173,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.1333333333333333,0.14965986394557818,0.3513513513513513,0.34782608695652173,0.33333333333333326,0.09072391099968663
149,150,subaru dl,0.3551724137931038,0.5,0.3636363636363642,0.5545454545454547,0.42593541773449517,0.5,0.27338129496402885,0.7460317460317465,0.1818181818181821,0.046666666666666634,0.346938775510204,0.3513513513513513,0.34782608695652173,0.11111111111111116,0.20607959887182703
150,151,toyota corona mark ii,0.31379310344827616,0.24310344827586228,0.18181818181818166,0.5181818181818185,0.0850845720143516,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.8695652173913042,0.7037037037037037,0.007207771858351614
151,152,toyota corona,0.31379310344827616,0.24310344827586228,0.18181818181818166,0.5181818181818185,0.11327524346488982,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.6956521739130435,0.6666666666666667,0.038232528987778125
152,153,toyota corolla 1200,0.31379310344827616,0.24310344827586228,0.18181818181818166,0.5181818181818185,0.1004613018964633,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.6956521739130435,0.6666666666666667,0.04293324976496396
153,154,toyota corona hardtop,0.31379310344827616,0.432758620689655,0.18181818181818166,0.9363636363636365,0.2362890825217836,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.6956521739130435,0.6296296296296295,0.05640864932623002
154,155,toyota corolla 1600 (sw),0.31379310344827616,0.432758620689655,0.18181818181818166,0.9363636363636365,0.2414146591491544,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.5217391304347825,0.4444444444444444,0.08712002507051081
155,156,toyota carina,0.31379310344827616,0.432758620689655,0.18181818181818166,0.9363636363636365,0.6617119425935418,0.5,0.15827338129496404,0.2936507936507935,0.43506493506493515,0.1333333333333333,0.013605442176870708,0.3513513513513513,0.5217391304347825,0.4444444444444444,0.11469758696333437
156,157,toyota mark ii,0.31379310344827616,0.374137931034483,0.262626262626263,0.38181818181818183,0.13429010763710925,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.6521739130434783,0.6296296296296295,0.057035412096521465
157,158,toyota corolla 1200,0.31379310344827616,0.374137931034483,0.262626262626263,0.3636363636363633,0.14864172219374683,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.6521739130434783,0.6296296296296295,0.06518332811031025
160,161,toyota corona,0.31379310344827616,0.374137931034483,0.262626262626263,0.38181818181818183,0.14095335725269087,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,1.0,1.0,0.08210592290817925
161,162,toyota corolla,0.31379310344827616,0.374137931034483,0.262626262626263,0.3636363636363633,0.15530497180932845,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.5652173913043479,0.5185185185185184,0.10153556878721404
162,163,toyota mark ii,0.31379310344827616,0.374137931034483,0.262626262626263,0.3636363636363633,0.1645310097385957,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.5652173913043479,0.5185185185185184,0.12973989345032905
163,164,toyota corolla liftback,0.27241379310344804,0.41551724137931023,0.22222222222222232,0.3454545454545457,0.17939518195797022,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.6086956521739131,0.5185185185185184,0.09213412723284237
164,165,toyota corona,0.27241379310344804,0.41551724137931023,0.22222222222222232,0.3454545454545457,0.1973347001537673,0.5,0.2014388489208634,0.40476190476190466,0.43506493506493515,0.1333333333333333,0.0680272108843537,0.3513513513513513,0.6086956521739131,0.5185185185185184,0.09777499216546537
167,168,toyota corona liftback,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.290909090909091,0.36955407483341873,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.10438733939204009
168,169,toyota corolla,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.290909090909091,0.3675038441824705,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.14167972422438108
169,170,toyota starlet,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.290909090909091,0.37519220912352647,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.15264807270448133
170,171,toyota tercel,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.290909090909091,0.4407995899538699,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.19056722030711376
171,172,toyota corolla,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.290909090909091,0.4587391081496668,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.20153556878721401
172,173,toyota cressida,0.4068965517241381,0.5448275862068965,0.3838383838383832,0.38181818181818183,0.5925166581240389,0.5,0.5467625899280577,0.7460317460317465,0.7402597402597402,0.15333333333333332,0.38095238095238093,0.3513513513513513,0.3913043478260869,0.37037037037037046,0.3933249764963961
173,174,toyota corolla,0.5448275862068965,0.53448275862069,0.4747474747474749,0.5545454545454547,0.2598667350076884,0.5,0.37410071942446055,0.5,0.7662337662337664,0.11333333333333329,0.217687074829932,0.02702702702702675,0.6086956521739131,0.5185185185185184,0.12002507051081168
175,176,toyota corona,0.5448275862068965,0.53448275862069,0.4747474747474749,0.46363636363636385,0.3049718093285494,0.5,0.37410071942446055,0.5,0.7662337662337664,0.11333333333333329,0.217687074829932,0.02702702702702675,0.5217391304347825,0.4444444444444444,0.1526167345659668
176,177,toyota corolla,0.5448275862068965,0.53448275862069,0.4747474747474749,0.5545454545454547,0.3049718093285494,0.5,0.37410071942446055,0.5,0.7662337662337664,0.11333333333333329,0.217687074829932,0.02702702702702675,0.5217391304347825,0.4444444444444444,0.1811344406142275
177,178,toyota mark ii,0.5448275862068965,0.53448275862069,0.4747474747474749,0.46363636363636385,0.3275243464889801,0.5,0.37410071942446055,0.5,0.7662337662337664,0.11333333333333329,0.217687074829932,0.02702702702702675,0.5217391304347825,0.4444444444444444,0.19210278909432782
178,179,toyota corolla liftback,0.5620689655172417,0.670689655172414,0.595959595959596,0.290909090909091,0.593029215786776,1.0,0.7266187050359714,0.46825396825396837,0.6428571428571432,0.15333333333333332,0.6870748299319727,0.5675675675675675,0.21739130434782605,0.14814814814814814,0.35850830460670635
179,180,toyota corona,0.5620689655172417,0.670689655172414,0.595959595959596,0.290909090909091,0.6135315222962583,1.0,0.7266187050359714,0.46825396825396837,0.6428571428571432,0.15333333333333332,0.6870748299319727,0.5675675675675675,0.17391304347826086,0.14814814814814814,0.3409589470385459
180,181,toyota starlet,0.6172413793103448,0.7448275862068972,0.4747474747474749,0.48181818181818237,0.6724756535110199,1.0,0.7266187050359714,0.46825396825396837,0.6428571428571432,0.1466666666666666,0.653061224489796,0.5675675675675675,0.21739130434782605,0.14814814814814814,0.33130680037605764
181,182,toyouta tercel,0.6172413793103448,0.7448275862068972,0.4747474747474749,0.48181818181818237,0.6827268067657613,1.0,0.6546762589928059,0.46825396825396837,0.6428571428571432,0.1466666666666666,0.653061224489796,0.5675675675675675,0.17391304347826086,0.14814814814814814,0.333187088686932
183,184,volkswagen 1131 deluxe sedan,0.36896551724137927,0.46724137931034493,0.3737373737373737,0.6272727272727279,0.1998974884674527,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.1333333333333333,0.17006802721088432,0.5945945945945943,0.5217391304347825,0.5185185185185184,0.08953306173613287
185,186,volkswagen type 3,0.36896551724137927,0.46724137931034493,0.3737373737373737,0.6272727272727279,0.20143516145566376,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.1333333333333333,0.17006802721088432,0.5945945945945943,0.5217391304347825,0.5185185185185184,0.0964274522093388
186,187,volkswagen 411 (sw),0.36896551724137927,0.46724137931034493,0.3737373737373737,0.6272727272727279,0.23372629420809843,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.1333333333333333,0.17006802721088432,0.5945945945945943,0.5217391304347825,0.5185185185185184,0.10582889376371046
188,189,volkswagen dasher,0.36896551724137927,0.46724137931034493,0.3737373737373737,0.6272727272727279,0.24654023577652495,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.19999999999999996,0.27210884353741494,0.7297297297297294,0.4782608695652173,0.4444444444444444,0.1528361015355688
189,190,vw dasher,0.27241379310344804,0.2534482758620693,0.2424242424242431,0.6181818181818182,0.22296258329062013,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.09999999999999998,0.20408163265306123,0.7297297297297294,0.3913043478260869,0.33333333333333326,0.20297712315888433
190,191,vw rabbit,0.27241379310344804,0.363793103448276,0.22222222222222232,0.23636363636363633,0.20604818042029738,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.09999999999999998,0.20408163265306123,0.7297297297297294,0.3913043478260869,0.33333333333333326,0.15236602945785022
191,192,volkswagen rabbit,0.4758620689655175,0.613793103448276,0.5151515151515156,0.5727272727272732,0.4315735520246027,0.75,0.47482014388489213,0.40476190476190466,0.6753246753246755,0.09999999999999998,0.34013605442176864,0.7297297297297294,0.17391304347826086,0.14814814814814814,0.25625195863365713
193,194,volkswagen dasher,0.4758620689655175,0.6637931034482758,0.5151515151515156,0.5727272727272732,0.38134290107637114,0.5,0.28057553956834536,0.40476190476190466,0.6753246753246755,0.1333333333333333,0.19047619047619047,0.7297297297297294,0.4347826086956521,0.40740740740740744,0.22475712942651205
194,195,volvo 145e (sw),0.6103448275862067,0.7620689655172419,0.5454545454545459,0.6727272727272728,0.5602255253716042,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.34782608695652173,0.2962962962962963,0.24512691946098403
195,196,volvo 144ea,0.6103448275862067,0.7620689655172419,0.5454545454545459,0.790909090909091,0.6227575602255253,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.34782608695652173,0.2962962962962963,0.2600125352554058
196,197,volvo 244dl,0.6103448275862067,0.7620689655172419,0.5454545454545459,0.6727272727272728,0.5720143516145566,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.3913043478260869,0.2962962962962963,0.3405515512378564
197,198,volvo 245,0.6103448275862067,0.7620689655172419,0.5454545454545459,0.790909090909091,0.6268580215274218,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.3913043478260869,0.2962962962962963,0.3571607646505798
198,199,volvo 264gl,0.6103448275862067,0.7620689655172419,0.5454545454545459,0.6727272727272728,0.628395694515633,0.5,0.4316546762589929,0.7460317460317465,0.5129870129870131,0.033333333333333326,0.693877551020408,0.5135135135135136,0.08695652173913038,0.07407407407407407,0.4168599185208398
199,200,volvo diesel,0.6103448275862067,0.7620689655172419,0.5454545454545459,0.790909090909091,0.6858021527421836,0.5,0.4316546762589929,0.7460317460317465,0.5129870129870131,0.033333333333333326,0.693877551020408,0.5135135135135136,0.08695652173913038,0.07407407407407407,0.4334691319335632
200,201,volvo 145e (sw),0.7758620689655169,0.7620689655172419,0.7171717171717171,0.6090909090909093,0.5807278318810867,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.34782608695652173,0.2962962962962963,0.3675023503603886
201,202,volvo 144ea,0.7758620689655169,0.7620689655172419,0.7070707070707067,0.6090909090909093,0.6304459251665813,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.11333333333333329,0.6802721088435373,0.6216216216216215,0.17391304347826086,0.18518518518518512,0.4364462550924475
202,203,volvo 244dl,0.7758620689655169,0.7620689655172419,0.7171717171717171,0.6090909090909093,0.6114812916453101,1.0,0.7410071942446044,0.7142857142857144,0.33116883116883145,0.12,0.5034013605442177,0.7297297297297294,0.13043478260869557,0.11111111111111116,0.5129113130680037
204,205,volvo 264gl,0.7758620689655169,0.7620689655172419,0.7171717171717171,0.6090909090909093,0.6371091747821629,0.5,0.510791366906475,0.873015873015873,0.5129870129870131,0.16666666666666663,0.36734693877551017,0.6756756756756754,0.17391304347826086,0.18518518518518512,0.548636790974616
